num_ordre;plan_id;budget;typcredit;immobilisation;credit;centre_cout;projet;localisation;montant_estime;composante;montant_dispo;designation;type;mode;nbr_lot;agent_id;date_tech;date_tech_reel;date_dgcmef;date_dgcmef_reel;date_off;date_off_reel;temp;temp_reel;date_resultat;resultat;date_visite_site;date_demarrage;date_reel_demarrage;delai_exe;delai_reel_exe;date_butoir;date_reel_fin;budget_travaux;observation;statut
24;3;Financement externe;Fin. Ext.;Fin. Ext.;Fin. Ext.;;Fourniture d'ouverture et de matériel de sécurité;Selectionner;135 000 000;;135 000 000;Fourniture d'ouverture et de matériel de sécurité;2;AOO;1;1;07/02/2023;;28/04/2023;;07/08/2023;;5;;;;12/08/2023;07/11/2023;;120;;07/03/2024;;;RAS;Hors PPM
1;3;Fonds Propres Exploitation;;;;;;KOSSODO;12 601 098;;12 601 098;Fourniture de pièces de rechange pour les groupes et auxiliaires de la centrale Ouaga Est (compresseurs);2;DPX;1;1;;;;06/03/2023;;;1;;;;;;;90;;;;;;Hors PPM
5;3;Fonds Propres Exploitation;;;;;;KOSSODO;17 394 627;;17 394 627;Fourniture de pièces pour le dépannage du compresseur 30 bars de la centrale Ouaga-Est;2;DPX;1;1;;;;;;;1;;;;;;;30;;;;;;Hors PPM
7;3;Fonds Propres Exploitation;;;;;;DGA;6 282 184 300;;;Fourniture de supports béton PBA à la SONABEL;2;AOO;6;1;;;;;;;4;;;;;;;150;;;;;;Hors PPM
111;3;Financement externe;Fin. Ext.;Fin. Ext.;Fin. Ext.;;travaux de construction de poste 225/33kV Banfora;DEPI;8 630 000 000;;7 500 000 000;travaux de construction de postes 225/33kV Banfora;1;AOO;;1;12/05/2023;;12/05/2023;;12/05/2023;;3;;;;18/04/2023;27/06/2023;;480;;19/10/2023;;;;PPM
;3;Fonds Propres Exploitation;;;;;;;381 399 700;;;Fourniture de luminaires à la SONABEL;2;AOO;1;1;;;;;;;;;;;;;;150;;;;;;Projet
49;2;Fonds Propres;;A;;;;DIRECTION COMMERCIALE ET DE LA CLIENTELE;54 000 000;;54 000 000;Acquisition, installation et mise en service d'une centrale solaire PV pour les guichets du centre;;DPX;;1;;;;;;;;;;;;;;;;;;;;PPM
14;3;Financement externe;;;;; YELEEN ; YELEEN ;; Construire trois centrales solaires  ;; Construire trois centrales solaires (Gaoua 1 MW, Dori 6 MW, Diapaga 2 centrales MW) ;1;AOI ;;1;;;;;;;;;;;;44959;;540;;;;;Marché déjà conclu;PPM
19;3;Financement externe;;;;;;;; Recruter un Consultant conseil en Communication ;; Recruter un Consultant conseil en Communication ;3;DP;;1;;;;;;;;;;;;45079;;880;;;;;Rapport d'évaluation soumis pour ANO;PPM
77;3;Fonds Propres Investissement;;;;;;DMP/DAGP;9 900 000;Motocyclette;9 900 000;Motocyclette tout terrain;2;DPX;2;1;;;14/04/2023;;29/04/2023;;1;;;;;13/07/2023;;90;;45240;;;;PPM
79;3;Fonds Propres Investissement;;;;;;DD/DDC;525 000;Appareil photo ;525 000;Acquisition d'appareisl photo numérique;2;DC/NF;1;1;;;19/04/2023;;26/04/2023;;1;;;;;44991;;60;;44965;;;;PPM
80;3;Fonds Propres Investissement;;;;;;DP/DPTO;525 226 000;Compresseur d'air;525 226 000;Acquisition matériels et outillage de production;2;AO;4;1;;;20/04/2023;;20/05/2023;;3;;;;;18/08/2023;;90;;16/11/2023;;;;PPM
81;3;Fonds Propres Investissement;;;;;;DSI/DSRS;74 000 000;Réhabilitation des réseaux informatiques;74 000 000;Câblage des Réseaux informatiques et acquisition de switches;1;DPX;4;1;;;21/04/2023;17/03/2023;45082;;1;;;;;20/07/2023;;90;;18/10/2023;;;;PPM
82;3;Fonds Propres Investissement;;;;;;DSI/DSRS;37 000 000;Réhabilitation des réseaux informatiques;37 000 000;Acquisition et installation de points d'accès wifi au siège, à DGP, à L'immeuble Birgui, à la CNSS, ZAD et CFP;3;ED;1;1;;;18/04/2023;;44990;;1;;;;;17/06/2023;;45;;44934;;;;PPM
83;3;Fonds Propres Investissement;;;;;;DP/DPER;36 670 000;Acquisition de 200 modules PV;36 670 000;Acquisition de Modules PV 260 Wc et UPS de 6KVA;2;DPX;3;1;;;19/04/2023;;45021;;1;;;;;18/07/2023;;120;;15/11/2023;;;;PPM
84;3;Fonds Propres Investissement;;;;;;DMP/DAGP;2 140 900 000;Véhicule;2 140 900 000;Acquisition de véhicules engins lourds;2;AOI;8;1;;;13/04/2023;;13/05/2023;;3;;;;;45238;;150;;45505;;;;PPM
85;3;Fonds Propres Investissement;;;;;;DTME/DT;1 000 000;Acquisition d'un vélo;1 000 000;Acquisition d'un vélo à poulie pour la DMLB;2;DCF;1;1;;;45264;;19/04/2023;;1;;;;;27/05/2023;;60;;26/07/2023;;;;PPM
2;3;Fonds Propres Exploitation;Budget. Exp.;604110;;;;;3 627 694 000;Achats de compteurs  d'énergie;3 627 694 000;Achats de compteurs  d'énergie;2;AOO;2;1;15/01/2023;;06/04/2023;06/04/2023;22/05/2023;;14;;;;;15/06/2023;;150;;;;;;PPM
6;3;Fonds Propres Exploitation;Budget. Exp.;604110;;;;DMP / DGA;1 185 735 902;Fourniture de  supports ;1 185 735 902;Fourniture de  supports HEA, HEB Candélabres et supports Tubulaires;2;AOI;2;1;;;24/02/2023;;45203;;3;;;;;24/06/2023;;150;;;;;;PPM
14;3;Fonds Propres Exploitation;Budget. Exp.;;;;;DP / DPTCE;574 910 781;Achats stockés  Pièces Rechange Groupes et  auxiliaires des centrales extérieures;574 910 781;Achats stockés  Pièces de Rechange pour Groupes et auxiliaires des centrales thermiques extérieures;2;AO;5;1;;;44962;;44932;;3;;;;;30/08/2023;;120;;;;;;PPM
19;3;Fonds Propres Exploitation;Budget. Exp.;;;;;DP / DPTCE;500 000 000;Achats stockés  Pièces Rechange Groupes et  auxiliaires de la centrale Bobo II;500 000 000;Achats stockés  Pièces Rechange Groupes et  auxiliaires / prévu dans le PPM 2022;2;AO ;1;1;;;-;;25/11/2022;;3;;;;;24/01/2023;;90;;;;;AO 71/2022 en cours;PPM
1;3;Fonds Propres Exploitation;Budget. Exp.;604110;;;;DMP / DGA;1 929 536 922;Achats de transformateurs et postes préfabriqués;1 929 536 922;Achats de transformateurs et postes préfabriqués;2;AOI ;2;1;;;13/02/2023;;30/03/2023;;3;;;;;13/06/2023;;270;;;;;;PPM
7;3;Fonds Propres Exploitation;Budget. Exp.;604110;;;;DMP / DGA;2 569 894 844;Achat d'accessoires de réseau de distribution;2 569 894 844;Achat d'accessoires de réseau de distribution;2;AOI;6;1;;;44929;;15/04/2023;;3;;;;;29/06/2023;;150;;;;;;PPM
12;3;Fonds Propres Exploitation;Budget. Exp.;;;;;DP / DPTO;3 447 294 673;Achats stockés  Pièces Rechange Groupes et  auxiliaires de la centrale Kossodo II;3 447 294 673;Fournitures et travaux pour les Grosses Maintenances ;2;AOI;3;1;;;45202;;24/04/2023;;3;;;;;45145;;120;;;;;;PPM
17;3;Fonds Propres Exploitation;Budget. Exp.;;;;;DP / DPTO;264 327 719;Achats stockés  Pièces Rechange Groupes et  auxiliaires de la centrale Ouaga II;264 327 719;Achats soctkés pièces de rechanges et maintenance préventive des groupes / prévu dans le PPM 2022;2;AO ;1;1;;;-;;-;;3;;;;;20/01/2022;;90;;;;;AO 53/2022 en cours;PPM
4;3;Fonds Propres Exploitation;Budget. Exp.;604110;;;;DMP / DGA;1 678 371 000;Achats de câbles BT;1 678 371 000;Achats de câbles BT;2;AOI;5;1;;;20/02/2023;;45081;;3;;;;;20/06/2023;;150;;;;;;PPM
37;1;Fonds Propres Exploitation;;;;;;;74 900 000;;74 900 000;fourniture de transformateurs de puissance de type H61/15kV-160 kVA;2;DPX;1;1;;;;16/08/2022;;26/08/2022;;;;;;;;120;;;;;;Hors PPM
10;3;Fonds Propres Exploitation;Budget. Exp.;;;;;DP / DPTO;174 500 000;Achats stockés  Pièces Rechange Groupes et  auxiliaires de la centrale Ouaga I;174 500 000;Achats stockés pièces de rechanges pour Maintenances Préventives Systematiques, Filtres Huile et DDO, injecteurs, joints de culasses;2;AO;2;1;;;29/03/2023;;28/04/2023;;3;;;;;27/07/2023;;120;;;;;;PPM
13;3;Fonds Propres Exploitation;Budget. Exp.;;;;;DP / DPTCE;3 487 000 000;Achats stockés  Pièces Rechange Groupes et  auxiliaires de la centrale Bobo II;3 487 000 000;Entretien et dépannage des groupes et des compresseurs et centrifugeuses de la centrale;2;AOI;5;1;;;27/04/2023;;45236;;3;;;;;25/08/2023;;120;;;;;;PPM
18;3;Fonds Propres Exploitation;Budget. Exp.;;;;;DP / DPTO;606 000 000;Achats stockés  Pièces Rechange Groupes et  auxiliaires de la centrale Kossodo I;606 000 000;Achats stockés  Pièces Rechange Groupes et  auxiliaires / prévu dans le PPM 2022;2;AO  ;1;1;;;45172;;45142;;3;;;;;45114;;120;;;;;DAO 85/2022 transmis le 23/11/2022 à la DGCMEF pour avis et publication;PPM
23;3;Fonds Propres Exploitation;Budget. Exp.;;;;;DMP / DGA;408 517 000;Fournitures informatiques stockés;408 517 000;Fournitures informatiques stockés,  de bureau et pré-imprimés;2;AO ;3;1;;;17/03/2023;;16/04/2023;;3;;;;;15/07/2023;;90;;;;;;PPM
26;3;Fonds Propres Exploitation;Budget. Exp.;;;;;DG/DAI;150 000 000;Audits des services ;150 000 000;Audits des services de la SONABEL;3;DP;1;1;;;16/03/2023;;15/04/2023;;3;;;;;13/08/2023;;60;;;;;;PPM
27;3;Fonds Propres Exploitation;Budget. Exp.;;;;;DMP / DAGP;845 351 600;Achats non stockables huiles, essence véhicules;845 351 600;Achats non stockables huiles, essence véhicules;2;ED;1;1;;;45080;;21/03/2023;;3;;;;;45051;;90;;;;;;PPM
20;3;Financement externe;;;;; YELEEN ; YELEEN ;; Recruter un auditeur financier  ;; Recruter un auditeur financier  ;3;DP;;1;;;;;;;;;;;;18/08/2023;;910;;;;;;PPM
21;3;Financement externe;;;;; YELEEN ; YELEEN ;; Recruter un auditeur financier  ;; Recruter un auditeur financier technique environnemental et social externe ;3;DP;;1;;;;;;;;;;;;19/08/2023;;730;;;;;Rapport d'évaluation des offres de la DPRO encours de finalisation au 27/01/2023);PPM
22;3;Financement externe;;;;; YELEEN ; YELEEN ;; Recruter un consultant pour l¿étude sur l¿énergie  ;; Recruter un consultant pour l¿étude sur l¿énergie productive en faveur du monde rurale ;3;DP;;1;;;;;;;;;;;;30/09/2023;;180;;;;;;PPM
25;3;Financement externe;;;;; YELEEN ; YELEEN ;; Assister le maître d'ouvrage pour le contrôle et la supervision  ;; Assister le maître d'ouvrage pour le contrôle et la supervision des travaux de construction des réseaux de distribution électrique MT/BT ;3;DP;;1;;;;;;;;;;;;45204;;730;;;;;ANO du bailleurs de fonds ontenu sur la liste restreinte établi à l'issue de l'AMI, ANO sur la DP toujours attendu;PPM
26;3;Financement externe;;;;; YELEEN ; YELEEN ;; Appui PMO composante 2 ;; Appui PMO composante 2 ;3;ED;;1;;;;;;;;;;;;45203;;730;;;;;;PPM
34;3;Financement externe;;;;; PR-RNI ; PR-RNI ;; Travaux de construction du poste 90/33 kV  ;; Réaliser les travaux de construction du poste 90/33 kV de Koudougou ;1;AO;;1;;;;;;;;;;;;25/02/2023;;360;;;;;Marchés déjà conclu;PPM
35;3;Financement externe;;;;; PR-RNI ; PR-RNI ;; Travaux d'extension des postes  ;; Réaliser les travaux d'extension des postes de Kossodo et Patte d'oie ;1;AO ;;1;;;;;;;;;;;;25/05/2023;;270;;;;;;PPM
36;3;Financement externe;;;;; PR-RNI ; PR-RNI ;; Travaux de passage en 90 kV  ;; Réaliser les travaux de passage en 90 kV de la ligne Zagtouli-Koudougou  ;1;AO ;;1;;;;;;;;;;;;25/02/2023;;360;;;;;Marchés déjà conclu;PPM
37;3;Financement externe;;;;; PR-RNI ; PR-RNI ;; Contrôle et surveillance des travaux ;; Contrôle et surveillance des travaux ;3;DP;;1;;;;;;;;;;;;25/02/2023;;360;;;;;"Marchés déjà conclu
";PPM
70;3;Fonds Propres Investissement;;;;;;DSI/DSRS;20 000 000;Sécurité physique du système informatique;20 000 000;Fourniture d'un système de détection et d'extinction automatique d'incendie à la salle de serveurs de la ZAD;2;DPX;1;1;;;30/03/2023;;14/04/2023;;1;;;;;28/06/2023;;120;;26/10/2023;;;;PPM
71;3;Fonds Propres Investissement;;;;;;DSI/DMS/DSRS;154 780 000;Acquisition de logiciels;154 780 000;Logiciels;2;AO;7;1;;;20/02/2023;;22/03/2023;;3;;;;;20/06/2023;;120;;18/10/2023;;;;PPM
72;3;Fonds Propres Investissement;;;;;;DSI/DGPBD;285 000 000;Logiciels +prestations ;285 000 000;Acquérir un module de gestion budgétaire;2;ED;1;1;;;28/03/2023;;27/04/2023;;3;;;;;26/07/2023;;360;;20/07/2024;;;;PPM
73;3;Fonds Propres Investissement;;;;;;DFC/DCG;269 205 000;Logiciel;269 205 000;Acquisition des codes source, assistance, maintenance et formation du logiciel de gestion budgétaire;2;ED;1;1;;;28/02/2023;;30/03/2023;;1;;;;;28/06/2023;;360;;22/06/2024;;;;PPM
74;3;Fonds Propres Investissement;;;;;;DEPI/DIPI;240 000 000;Supervision des travaux de construction;240 000 000;Service de Consultant pour la supervision des travaux de construction de la centrale de 50 MW de Komsilga;3;DP;1;1;;;28/02/2023;;30/03/2023;;3;;;;;28/07/2023;;360;;22/07/2024;;;;Projet
75;3;Fonds Propres Investissement;;;;;;DCC/DRC;10 500 000;Compteuses et Détecteurs de billets ;10 500 000;Acquisition de Compteuses et de Détecteurs de billets ;2;DPX;2;1;;;21/02/2023;;45141;;3;;;;;22/05/2023;;90;;20/08/2023;;;;PPM
76;3;Fonds Propres Investissement;;;;;;DMP/DAGP/DCET;226 249 000;Equipement;226 249 000;Acquisition de materiels et mobiliers de bureau;2;AO;6;1;;;13/04/2023;;13/05/2023;;1;;;;;45238;;90;;45180;;;;PPM
78;3;Fonds Propres Investissement;;;;;;DSI/DMS;414 450 000;Ordinateurs;414 450 000;Acquisition de matériels informatiques et divers accessoires;2;AO;8;1;;;13/04/2023;;13/05/2023;;3;;;;;45238;;120;;45181;;;;PPM
3;3;Fonds Propres Exploitation;Budget. Exp.;604110;;;;DMP / DGA;480 385 000;Achats de disjoncteurs de branchement;480 385 000;Achats de disjoncteurs de branchement;2;AO;2;1;;;16/02/2023;;18/03/2023;;3;;;;;16/06/2023;;150;;;;;;PPM
8;3;Fonds Propres Exploitation;Budget. Exp.;;;;;DP / DPTO;1 098 929 404;Achats stockés de matières et fournit. consommables;1 098 929 404;Achats stockés huiles pour les centrales;2;ED;1;1;;;24/02/2023;;45233;;1;;;;;25/04/2023;;90;;;;;;PPM
16;3;Fonds Propres Exploitation;Budget. Exp.;;;;;DP / DPTO;3 409 000 000;Achats soctkés pièces de rechanges groupes de la centrale Komsilga;3 409 000 000;Achats soctkés pièces de rechanges et maintenance préventive des groupes / prévu dans le PPM 2022;2;AOI ;3;1;;;-;;-;;3;;;;;27/02/2022;;90;;;;;AOI 48/2022 en cours;PPM
21;3;Fonds Propres Exploitation;Budget. Exp.;;;;;DP / DPTO  ;8 942 626 373;Achats stockés D.D.O.;8 942 626 373;Achats stockés D.D.O.;2;AOI ;1;1;;;44929;;15/04/2023;;3;;;;;29/06/2023;;120;;;;;;PPM
28;3;Fonds Propres Exploitation;Budget. Exp.;605410;;;;DP / DPTO;815 463 187;Achats non stockés pièces rechange groupes & auxiliaires;815 463 187;Pièces de rechange non stockés et travaux d'entretien et de maintenance ;2;AOI;4;1;;;45172;;23/04/2023;;3;;;;;45114;;90;;;;;;PPM
18;3;Financement externe;;;;; YELEEN ; YELEEN ;; Renforcer les capacités, d¿assistance technique  ;; Renforcer les capacités, d¿assistance technique à la SONABEL, (exploitation Zagtouli, études) ;3;DP;;1;;;;;;;;;;;;19/08/2023;;850;;;;;En fait cette ligne fera l'objet de formations au profit des exploitants - Donc il n'y aura pas de DPRO (27/01/2023);PPM
23;3;Financement externe;;;;; YELEEN ; YELEEN ;; Construire des réseaux de distribution électrique  ;; Construire des réseaux de distribution électrique de moyenne et basse tension (MT/BT) ;1;AOI ;;1;;;;;;;;;;;;31/05/2023;;730;;;;;Rapport d'évaluation soumis pour ANO;PPM
24;3;Financement externe;;;;; YELEEN ; YELEEN ;; Construire des réseaux de distribution électrique  ;; Construire des réseaux de distribution électrique de moyenne et basse tension (MT/BT) ;1;AOI ;;1;;;;;;;;;;;;31/05/2023;;730;;;;;Rapport d'évaluation soumis pour ANO;PPM
27;3;Financement externe;;;;; YELEEN ; YELEEN ;; Appui logistique au projet et programm Energie ;; Appui logistique au projet et programm Energie ;2;AOR;;1;;;;;;;;;;;;18/03/2023;;120;;;;;Marchés soumis pour ANO au Bailleur de fonds;PPM
28;3;Financement externe;;;;; PCSRM ; PCSRM ;; Recruter l'entreprise chargée de l'éxecution des travaux ;; Recruter l'entreprise chargée de l'éxecution des travaux de la construction de la centrale ;1;AO ;;1;;;;;;;;;;;;24/09/2023;;360;;;;;;PPM
29;3;Financement externe;;;;; PCSRM ; PCSRM ;; Mise à disposition de terrain et dedommamgements  ;; Electrification rurale y compris mise à disposition de terrain, dédommamgements des populations affectées, taxes et impôts (Contribution Etat) ;1;AOI;;1;;;;;;;;;;;;26/07/2023;;360;;;;;;PPM
30;3;Financement externe;;;;; ZAGTOULI 2 ; ZAGTOULI 2 ;; Construire la centrale solaire ;; Construire la centrale solaire ;1;AOI ;;1;;;;;;;;;;;;44989;;730;;;;;"Marchés esoumis pour ANO 
du Bailleur de Fonds";PPM
31;3;Financement externe;;;;; ZAGTOULI 2 ; ZAGTOULI 2 ;; Supervision et contrôle des travaux de construction de la centrale par l'IC ;; Supervision et contrôle des travaux de construction de la centrale par l'IC ;3;DP;;1;;;;;;;;;;;;44929;;730;;;;;Processus de recrutement en cours;PPM
32;3;Financement externe;;;;; PR-RNI ; PR-RNI ;; Travaux de construction des lignes 90 kV  ;; Réaliser les travaux de construction des lignes 90 kV double terne Kossodo - Ouaga Est - Patte d'Oie de Ouagadougou ;1;AO ;;1;;;;;;;;;;;;25/02/2023;;360;;;;;Marchés déjà conclu;PPM
33;3;Financement externe;;;;; PR-RNI ; PR-RNI ;; Réaliser le prolongement de la ligne 90kV  ;; Réaliser le prolongement de la ligne 90kV de Koudougou de 4 Km ;1;AO ;;1;;;;;;;;;;;;25/02/2023;;360;;;;;Marchés déjà conclu;PPM
44;3;Financement externe;;;;; PRCK ; PRCK ;; Execution des travaux de genie civil  ;; Suivre l'éxecution des travaux complémentaires de genie civil de la nouvelle centrale de KOSSODO 2 ;1;AO ;;1;;;;;;;;;;;;26/03/2023;;180;;;;;;PPM
